episode_index,frame_index,timestamp,task_index,state.L_shoulder_pitch_joint.pos,state.L_shoulder_roll_joint.pos,state.L_shoulder_yaw_joint.pos,state.L_elbow_roll_joint.pos,state.L_elbow_yaw_joint.pos,state.L_wrist_pitch_joint.pos,state.L_wrist_roll_joint.pos,state.R_shoulder_pitch_joint.pos,state.R_shoulder_roll_joint.pos,state.R_shoulder_yaw_joint.pos,state.R_elbow_roll_joint.pos,state.R_elbow_yaw_joint.pos,state.R_wrist_pitch_joint.pos,state.R_wrist_roll_joint.pos,state.L_finger1_joint.pos,state.L_finger2_joint.pos,state.R_finger1_joint.pos,state.R_finger2_joint.pos,state.left_gripper_control,state.right_gripper_control,state.obj0_x,state.obj0_y,state.obj0_z,state.obj0_qx,state.obj0_qy,state.obj0_qz,state.obj0_qw,state.obj1_x,state.obj1_y,state.obj1_z,state.obj1_qx,state.obj1_qy,state.obj1_qz,state.obj1_qw,state.obj2_x,state.obj2_y,state.obj2_z,state.obj2_qx,state.obj2_qy,state.obj2_qz,state.obj2_qw,state.obj3_x,state.obj3_y,state.obj3_z,state.obj3_qx,state.obj3_qy,state.obj3_qz,state.obj3_qw,action.L_shoulder_pitch_joint.pos,action.L_shoulder_roll_joint.pos,action.L_shoulder_yaw_joint.pos,action.L_elbow_roll_joint.pos,action.L_elbow_yaw_joint.pos,action.L_wrist_pitch_joint.pos,action.L_wrist_roll_joint.pos,action.R_shoulder_pitch_joint.pos,action.R_shoulder_roll_joint.pos,action.R_shoulder_yaw_joint.pos,action.R_elbow_roll_joint.pos,action.R_elbow_yaw_joint.pos,action.R_wrist_pitch_joint.pos,action.R_wrist_roll_joint.pos,action.L_finger1_joint.pos,action.L_finger2_joint.pos,action.R_finger1_joint.pos,action.R_finger2_joint.pos,action.left_gripper_control,action.right_gripper_control
6,59,1.9666667,0,0.092858635,-0.5932202,-1.5959529,-1.8962436,1.4002142,-0.00047679056,0.09989847,-0.62657446,-0.5914751,1.1410818,-1.2134075,-1.0177087,0.22883208,1.1485122,-0.00055590674,0.0005557808,-0.020313654,-0.0204269,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.013737326,0.106255956,0.68750286,0.7182345,0.8205088,0.34313193,1.0126675,-0.17193955,-0.148511,0.6531678,0.7223248,0.59763724,0.1993315,1.0163733,0.5216337,-0.44287452,0.57042706,0.4542834,0.09303701,-0.5932703,-1.5959135,-1.8962986,1.4001292,-0.00048162142,0.09988578,-0.62686443,-0.5915088,1.1410506,-1.2135028,-1.0176532,0.22885022,1.1485007,-0.0003675139,0.00036721822,-0.020287383,-0.020453768,-1.0,-1.0
6,60,2.0,0,0.09286116,-0.59322125,-1.5959525,-1.8962444,1.4002129,-0.0004770186,0.09989803,-0.62777686,-0.59133065,1.1351022,-1.2119453,-1.0279824,0.23085058,1.1474315,-0.00055553793,0.0005556883,-0.02031421,-0.020426482,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786158,1.0262506,-0.013736584,0.10625541,0.6875029,0.71823454,0.8205089,0.34313205,1.0126678,-0.17194085,-0.14850815,0.65317,0.72232306,0.5976372,0.19933142,1.0163733,0.521636,-0.44287547,0.5704248,0.45428264,0.093039595,-0.5932714,-1.595913,-1.8962996,1.4001279,-0.00048182672,0.09988534,-0.62806714,-0.59136397,1.1350697,-1.2120407,-1.0279274,0.23086862,1.14742,-0.0003675139,0.00036721822,-0.020287383,-0.020453768,-1.0,-1.0
6,61,2.0333333,0,0.09286366,-0.59322226,-1.5959518,-1.8962455,1.4002113,-0.00047723696,0.099897586,-0.628979,-0.5911861,1.1291224,-1.2104833,-1.0382565,0.23286903,1.146351,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018773,0.29786173,1.0262507,-0.013738481,0.10625653,0.6875028,0.7182344,0.8205089,0.34313184,1.0126677,-0.17193943,-0.14851147,0.653168,0.7223245,0.5976373,0.19933149,1.0163733,0.52163464,-0.4428744,0.57042617,0.45428362,0.09304217,-0.59327245,-1.5959125,-1.8963004,1.4001266,-0.00048203205,0.0998849,-0.62926984,-0.5912191,1.1290889,-1.2105786,-1.0382016,0.23288704,1.1463394,-0.0003675139,0.00036721822,-0.020287383,-0.020453768,-1.0,-1.0
6,62,2.0666666,0,0.09268811,-0.5931731,-1.5959882,-1.8961847,1.4002993,-0.00047342406,0.099908024,-0.62866765,-0.5910238,1.1292601,-1.2102755,-1.0383414,0.2327193,1.1463872,-0.0007799174,0.00078001106,-0.020609217,-0.020134619,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786158,1.0262506,-0.01373504,0.10625651,0.6875033,0.71823406,0.8205088,0.34313187,1.0126675,-0.17193936,-0.1485095,0.6531688,0.72232425,0.5976372,0.19933152,1.0163733,0.52163416,-0.44287467,0.5704267,0.45428324,0.09286366,-0.59322226,-1.5959518,-1.8962455,1.4002113,-0.00047723696,0.099897586,-0.628979,-0.5911861,1.1291224,-1.2104833,-1.0382565,0.23286903,1.146351,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,63,2.1,0,0.09270097,-0.5931728,-1.5959798,-1.8961842,1.4002974,-0.00047280674,0.09991161,-0.6289668,-0.5879928,1.1265916,-1.2053984,-1.0443306,0.23060936,1.145736,-0.0007596826,0.0007604776,-0.020165341,-0.020574858,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786173,1.0262507,-0.0137382755,0.10625658,0.6875031,0.7182341,0.8205088,0.343132,1.0126678,-0.17194188,-0.14850894,0.6531698,0.7223228,0.59763724,0.19933142,1.0163733,0.521636,-0.4428757,0.57042474,0.4542825,0.09286981,-0.593224,-1.5959505,-1.8962474,1.4002084,-0.0004774023,0.099897146,-0.6292507,-0.587995,1.1265899,-1.2054539,-1.044226,0.23057911,1.1457263,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,64,2.1333334,0,0.09270794,-0.5931743,-1.5959787,-1.8961856,1.4002944,-0.00047307074,0.09990918,-0.6292388,-0.5848026,1.1240584,-1.2003696,-1.0503018,0.22832039,1.1451101,-0.0007271196,0.00072728994,-0.020335346,-0.020402664,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.2978617,1.0262506,-0.013737265,0.10625596,0.68750286,0.7182345,0.8205089,0.3431318,1.0126677,-0.17193861,-0.14851046,0.65316826,0.7223247,0.5976371,0.1993315,1.0163733,0.52163345,-0.4428753,0.5704272,0.45428282,0.092875965,-0.5932257,-1.595949,-1.8962493,1.4002055,-0.00047756766,0.099896714,-0.6295224,-0.5848039,1.1240573,-1.2004243,-1.0501957,0.22828919,1.1451017,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,65,2.1666667,0,0.09271397,-0.5931762,-1.5959772,-1.8961879,1.4002913,-0.0004732487,0.0999093,-0.6295114,-0.58161217,1.1215272,-1.1953391,-1.0562718,0.22603007,1.1444836,-0.0007477493,0.0007481863,-0.020311765,-0.020427883,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.2978617,1.0262507,-0.013737509,0.10625696,0.6875027,0.7182345,0.8205089,0.34313172,1.0126675,-0.17193966,-0.14851113,0.65316796,0.7223246,0.5976372,0.19933154,1.0163733,0.5216337,-0.4428744,0.57042706,0.4542835,0.09288213,-0.59322745,-1.5959477,-1.8962512,1.4002025,-0.000477733,0.099896275,-0.62979406,-0.58161277,1.1215248,-1.1953949,-1.0561652,0.22599927,1.1444769,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,66,2.2,0,0.092720024,-0.5931783,-1.5959766,-1.89619,1.4002885,-0.0004734778,0.09990882,-0.6297834,-0.5784211,1.1189945,-1.1903089,-1.0622408,0.22374049,1.1438599,-0.0007412518,0.00074158335,-0.020305395,-0.020433715,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018774,0.2978617,1.0262507,-0.013737013,0.10625602,0.68750274,0.7182346,0.82050884,0.34313208,1.0126678,-0.17194189,-0.14850916,0.6531697,0.7223229,0.5976373,0.19933137,1.0163733,0.52163655,-0.44287536,0.5704245,0.45428255,0.09288828,-0.5932292,-1.5959463,-1.8962531,1.4001997,-0.00047789834,0.099895835,-0.63006574,-0.57842165,1.1189922,-1.1903653,-1.0621349,0.22370936,1.1438522,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,67,2.2333333,0,0.092726104,-0.5931796,-1.5959752,-1.896192,1.4002856,-0.00047369744,0.0999083,-0.6300556,-0.57523,1.1164627,-1.1852794,-1.0682101,0.22145054,1.1432351,-0.0007418659,0.0007422486,-0.020318786,-0.020420408,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786158,1.0262507,-0.013736368,0.106255576,0.6875029,0.7182345,0.82050884,0.34313184,1.0126677,-0.17193845,-0.14851017,0.6531679,0.72232515,0.5976371,0.19933149,1.0163733,0.5216337,-0.44287533,0.5704268,0.45428288,0.092894435,-0.5932309,-1.595945,-1.8962549,1.4001967,-0.0004780637,0.099895395,-0.6303375,-0.57523054,1.1164597,-1.1853359,-1.0681044,0.22141944,1.1432276,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,68,2.2666667,0,0.092732295,-0.5931814,-1.5959742,-1.8961937,1.4002825,-0.0004738947,0.099907905,-0.63032806,-0.5720393,1.1139301,-1.1802489,-1.0741799,0.21916059,1.1426103,-0.0007419933,0.00074230204,-0.020317966,-0.020421248,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.013737267,0.10625596,0.6875028,0.71823454,0.82050884,0.34313172,1.0126675,-0.17193912,-0.14851066,0.65316814,0.72232467,0.5976373,0.19933149,1.0163733,0.5216342,-0.4428746,0.5704266,0.45428333,0.09290059,-0.59323263,-1.5959437,-1.8962568,1.4001938,-0.00047822905,0.09989496,-0.63060915,-0.57203937,1.1139271,-1.1803064,-1.074074,0.21912952,1.1426029,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,69,2.3,0,0.092738345,-0.5931832,-1.5959728,-1.8961957,1.4002796,-0.0004741181,0.09990743,-0.6306005,-0.5688485,1.1113988,-1.175219,-1.0801494,0.21687068,1.1419855,-0.0007414246,0.0007418247,-0.020322321,-0.02041704,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786158,1.0262506,-0.013736356,0.106255546,0.6875028,0.7182346,0.8205089,0.34313202,1.0126678,-0.17194107,-0.14850806,0.6531701,0.72232294,0.5976372,0.19933152,1.0163733,0.5216348,-0.442874,0.5704261,0.45428383,0.09290674,-0.59323436,-1.5959423,-1.8962587,1.4001908,-0.0004783944,0.09989452,-0.63088083,-0.56884825,1.1113946,-1.1752769,-1.0800436,0.2168396,1.1419781,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,70,2.3333333,0,0.092744395,-0.5931848,-1.5959718,-1.896198,1.400277,-0.00047432314,0.09990697,-0.6308724,-0.5656577,1.1088663,-1.1701889,-1.086119,0.21458077,1.1413608,-0.00074244145,0.00074283866,-0.020326262,-0.020413091,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.01373735,0.10625591,0.68750286,0.7182345,0.8205089,0.3431318,1.0126677,-0.17193867,-0.14851046,0.6531684,0.7223246,0.59763724,0.1993315,1.0163733,0.52163434,-0.44287434,0.57042634,0.45428374,0.092912905,-0.5932361,-1.595941,-1.8962606,1.400188,-0.00047855973,0.099894084,-0.6311525,-0.56565714,1.108862,-1.1702474,-1.0860132,0.21454968,1.1413535,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,71,2.3666666,0,0.09275044,-0.59318656,-1.5959703,-1.8962,1.4002737,-0.0004745488,0.099906534,-0.6311445,-0.56246674,1.1063341,-1.1651593,-1.0920886,0.21229085,1.1407361,-0.0007423161,0.0007426105,-0.020329446,-0.02040987,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786158,1.0262506,-0.013736422,0.10625554,0.6875027,0.7182347,0.8205088,0.34313184,1.0126675,-0.17193958,-0.14851108,0.6531679,0.72232467,0.5976371,0.19933152,1.0163733,0.52163285,-0.44287518,0.57042783,0.4542827,0.09291906,-0.5932378,-1.5959396,-1.8962625,1.400185,-0.0004787251,0.099893644,-0.6314242,-0.562466,1.1063296,-1.1652179,-1.0919827,0.21225975,1.1407288,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,72,2.4,0,0.09275654,-0.5931886,-1.595969,-1.8962018,1.400271,-0.00047475728,0.09990612,-0.63141686,-0.55927587,1.1038018,-1.1601291,-1.0980581,0.21000095,1.1401113,-0.00074222987,0.0007425564,-0.020333022,-0.02040639,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018774,0.2978617,1.0262507,-0.013736915,0.10625607,0.68750286,0.7182345,0.8205088,0.34313196,1.0126678,-0.17194189,-0.14850889,0.65317,0.7223227,0.59763724,0.1993315,1.0163733,0.5216343,-0.44287482,0.57042646,0.45428315,0.09292521,-0.59323955,-1.5959382,-1.8962644,1.4001821,-0.00047889043,0.09989321,-0.63169587,-0.5592749,1.103797,-1.1601884,-1.0979524,0.20996983,1.1401042,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,73,2.4333334,0,0.092762604,-0.5931901,-1.5959679,-1.8962038,1.4002682,-0.00047496057,0.099905685,-0.6316889,-0.55608505,1.10127,-1.155099,-1.1040279,0.20771103,1.1394863,-0.0007419022,0.0007423192,-0.02033652,-0.020402838,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187753,0.2978616,1.0262506,-0.013735338,0.106256604,0.68750316,0.7182341,0.8205089,0.34313187,1.0126677,-0.1719386,-0.14851052,0.65316844,0.72232455,0.5976371,0.19933163,1.0163733,0.52163213,-0.44287366,0.5704285,0.45428428,0.09293137,-0.5932413,-1.5959369,-1.8962663,1.4001791,-0.00047905577,0.09989277,-0.63196754,-0.5560838,1.1012645,-1.1551589,-1.1039219,0.20767993,1.1394794,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,74,2.4666667,0,0.09276868,-0.59319204,-1.5959669,-1.8962057,1.4002652,-0.00047517213,0.09990522,-0.6319613,-0.55289435,1.0987376,-1.1500694,-1.1099972,0.20542112,1.1388619,-0.00074232713,0.00074266933,-0.020339802,-0.020399578,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018774,0.29786173,1.0262507,-0.013738621,0.10625647,0.6875028,0.7182344,0.8205088,0.3431318,1.0126675,-0.17193961,-0.14850967,0.65316874,0.7223242,0.5976372,0.19933152,1.0163733,0.5216343,-0.44287455,0.5704266,0.45428333,0.09293752,-0.593243,-1.5959355,-1.8962682,1.4001763,-0.00047922114,0.09989233,-0.6322392,-0.5528927,1.0987319,-1.1501294,-1.1098915,0.20539,1.1388547,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,75,2.5,0,0.09277482,-0.59319395,-1.5959653,-1.8962079,1.4002624,-0.00047539096,0.09990478,-0.6322336,-0.54970336,1.0962055,-1.1450393,-1.1159673,0.20313121,1.1382372,-0.00074199744,0.00074233377,-0.020343225,-0.020396303,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018774,0.2978616,1.0262506,-0.013735538,0.10625647,0.68750286,0.7182344,0.8205089,0.34313205,1.0126678,-0.17194103,-0.14850795,0.65317017,0.72232294,0.5976372,0.19933146,1.0163733,0.5216339,-0.4428749,0.5704268,0.45428306,0.09294368,-0.59324473,-1.5959342,-1.8962702,1.4001733,-0.00047938648,0.0998919,-0.6325109,-0.5497016,1.0961994,-1.1451,-1.115861,0.20310009,1.1382301,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,76,2.5333333,0,0.09278075,-0.59319544,-1.5959638,-1.8962096,1.4002591,-0.00047560773,0.09990432,-0.63250566,-0.5465124,1.0936736,-1.1400095,-1.1219364,0.20084135,1.1376128,-0.00074189174,0.000742286,-0.020346863,-0.02039257,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018773,0.29786158,1.0262506,-0.013736381,0.10625551,0.687503,0.7182345,0.8205089,0.3431318,1.0126677,-0.17193852,-0.14851041,0.6531684,0.7223246,0.5976372,0.1993315,1.0163733,0.52163345,-0.44287515,0.57042724,0.45428285,0.09294984,-0.59324646,-1.5959328,-1.8962721,1.4001704,-0.00047955182,0.09989146,-0.6327826,-0.54651046,1.0936668,-1.1400704,-1.1218307,0.20081016,1.1376054,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,77,2.5666666,0,0.09278688,-0.5931972,-1.5959625,-1.8962115,1.4002564,-0.00047583398,0.099903874,-0.6327777,-0.5433216,1.0911409,-1.1349796,-1.127906,0.19855137,1.136988,-0.0007419793,0.00074233435,-0.020350084,-0.020389365,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.013737324,0.106255956,0.68750274,0.7182346,0.82050884,0.34313187,1.0126675,-0.17193975,-0.14851113,0.6531678,0.7223247,0.59763724,0.19933154,1.0163733,0.5216337,-0.4428742,0.5704272,0.45428362,0.09295599,-0.59324825,-1.5959314,-1.8962739,1.4001675,-0.0004797172,0.09989102,-0.6330543,-0.54331934,1.0911343,-1.135041,-1.1278002,0.19852024,1.1369807,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,78,2.6,0,0.09279299,-0.5931993,-1.5959612,-1.8962137,1.4002534,-0.0004760409,0.099903435,-0.6330502,-0.54013085,1.0886085,-1.1299497,-1.1338758,0.19626147,1.1363631,-0.00074234314,0.0007427934,-0.020353433,-0.020386092,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786158,1.0262507,-0.013736401,0.10625554,0.6875027,0.7182347,0.8205088,0.34313193,1.0126678,-0.17194206,-0.14850898,0.65317,0.72232264,0.5976372,0.19933149,1.0163733,0.5216344,-0.44287476,0.5704264,0.45428318,0.092962146,-0.59325,-1.5959301,-1.8962758,1.4001646,-0.00047988252,0.09989058,-0.633326,-0.54012823,1.0886017,-1.1300114,-1.1337699,0.19623032,1.136356,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,79,2.6333334,0,0.09279898,-0.59320056,-1.5959599,-1.8962157,1.4002506,-0.00047624495,0.09990301,-0.6333223,-0.53694016,1.0860767,-1.1249197,-1.1398454,0.19397148,1.1357386,-0.00074168685,0.00074194884,-0.020356847,-0.020382715,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.013737386,0.10625594,0.6875029,0.7182344,0.82050896,0.3431318,1.0126677,-0.17193782,-0.14850956,0.65316844,0.7223249,0.5976371,0.19933149,1.0163733,0.5216335,-0.4428751,0.5704271,0.45428297,0.09296831,-0.5932517,-1.5959288,-1.8962777,1.4001616,-0.00048004786,0.09989015,-0.6335977,-0.5369371,1.0860692,-1.124982,-1.1397394,0.1939404,1.1357313,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,80,2.6666667,0,0.092805035,-0.59320265,-1.5959585,-1.8962173,1.4002476,-0.0004764694,0.09990257,-0.6335946,-0.5337493,1.0835446,-1.1198896,-1.1458147,0.19168164,1.1351137,-0.0007424411,0.0007427776,-0.020360013,-0.020379545,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018774,0.2978616,1.0262506,-0.013736017,0.10625564,0.68750286,0.71823454,0.8205088,0.34313184,1.0126675,-0.17193943,-0.14850967,0.65316904,0.72232395,0.5976371,0.19933145,1.0163733,0.52163345,-0.44287544,0.57042724,0.45428255,0.09297446,-0.59325343,-1.5959274,-1.8962796,1.4001588,-0.00048021323,0.09988971,-0.63386935,-0.53374594,1.0835366,-1.1199526,-1.145709,0.19165048,1.1351067,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,81,2.7,0,0.0928112,-0.59320444,-1.5959575,-1.8962197,1.4002447,-0.00047667747,0.09990214,-0.6338667,-0.5305583,1.0810126,-1.1148595,-1.1517844,0.18939173,1.1344887,-0.00074226037,0.00074253476,-0.020363418,-0.020376112,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018774,0.29786173,1.0262507,-0.013738601,0.10625647,0.6875028,0.7182344,0.8205088,0.34313196,1.0126678,-0.17194201,-0.14850895,0.6531698,0.7223228,0.5976371,0.19933149,1.0163733,0.52163404,-0.4428748,0.57042676,0.45428312,0.092980616,-0.59325516,-1.595926,-1.8962815,1.4001558,-0.00048037857,0.09988927,-0.634141,-0.53055483,1.0810041,-1.114923,-1.1516786,0.18936057,1.1344819,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,82,2.7333333,0,0.09281724,-0.59320605,-1.5959566,-1.8962219,1.4002415,-0.00047689222,0.09990167,-0.6341391,-0.5273677,1.0784799,-1.1098297,-1.1577544,0.18710178,1.1338637,-0.00074201357,0.00074233214,-0.0203667,-0.02037297,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.2978616,1.0262506,-0.013735078,0.1062565,0.6875031,0.71823424,0.82050896,0.3431318,1.0126677,-0.17193775,-0.14850953,0.65316856,0.72232485,0.5976372,0.19933142,1.0163733,0.5216361,-0.44287586,0.57042456,0.45428246,0.09298677,-0.5932569,-1.5959246,-1.8962834,1.4001529,-0.0004805439,0.09988884,-0.6344127,-0.5273637,1.0784715,-1.1098936,-1.1576482,0.18707065,1.1338573,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,83,2.7666667,0,0.09282332,-0.5932077,-1.5959548,-1.8962234,1.4002384,-0.0004771034,0.09990123,-0.63441133,-0.5241768,1.0759479,-1.1047996,-1.1637238,0.18481182,1.1332389,-0.0007424018,0.0007427882,-0.020370042,-0.020369638,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018773,0.29786173,1.0262507,-0.0137380175,0.10625678,0.68750274,0.7182345,0.8205088,0.34313184,1.0126675,-0.17193931,-0.14850944,0.6531688,0.72232425,0.5976371,0.19933154,1.0163733,0.52163273,-0.44287506,0.57042783,0.45428297,0.092992924,-0.5932586,-1.5959233,-1.8962853,1.40015,-0.00048070928,0.0998884,-0.6346844,-0.5241726,1.075939,-1.104864,-1.1636177,0.18478073,1.1332326,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,84,2.8,0,0.092829466,-0.5932096,-1.595954,-1.8962253,1.4002361,-0.00047732526,0.099900804,-0.63468367,-0.5209862,1.073415,-1.09977,-1.1696934,0.18252194,1.1326143,-0.0007427147,0.00074297807,-0.020373505,-0.020366194,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.2978617,1.0262506,-0.0137373675,0.106255956,0.6875029,0.7182344,0.8205088,0.34313193,1.0126678,-0.17194173,-0.14850876,0.65317005,0.7223227,0.59763724,0.19933148,1.0163733,0.5216345,-0.44287473,0.57042634,0.4542832,0.092999086,-0.59326035,-1.595922,-1.8962872,1.4001471,-0.00048087462,0.09988796,-0.63495606,-0.5209815,1.0734065,-1.0998346,-1.1695874,0.18249081,1.1326079,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,85,2.8333333,0,0.09283555,-0.5932115,-1.5959525,-1.8962271,1.4002329,-0.0004775395,0.09990033,-0.6349556,-0.51779526,1.0708827,-1.0947398,-1.1756626,0.18023202,1.1319892,-0.00074170885,0.00074207014,-0.020376507,-0.020363195,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.01373757,0.10625699,0.6875029,0.71823424,0.82050884,0.34313187,1.0126677,-0.17193833,-0.14850993,0.653168,0.7223251,0.5976372,0.19933142,1.0163733,0.5216361,-0.44287574,0.5704246,0.45428252,0.09300524,-0.5932621,-1.5959206,-1.8962891,1.4001441,-0.00048103996,0.09988752,-0.63522774,-0.5177904,1.070874,-1.094805,-1.1755569,0.18020089,1.1319832,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,86,2.8666666,0,0.092841394,-0.593213,-1.5959516,-1.8962291,1.4002302,-0.00047775268,0.09989988,-0.6352277,-0.5146047,1.0683506,-1.0897104,-1.1816326,0.17794217,1.1313646,-0.0007427199,0.00074303226,-0.020379936,-0.020359818,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.70187736,0.29786167,1.0262507,-0.013737081,0.106256105,0.68750274,0.7182346,0.8205088,0.3431319,1.0126675,-0.17193888,-0.1485092,0.65316916,0.7223241,0.59763724,0.19933148,1.0163733,0.5216344,-0.44287455,0.5704263,0.45428354,0.093011394,-0.5932638,-1.5959193,-1.896291,1.4001412,-0.0004812053,0.09988709,-0.6354994,-0.51459926,1.0683414,-1.0897756,-1.1815265,0.17791097,1.1313585,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
6,87,2.9,0,0.0928475,-0.5932149,-1.5959502,-1.8962309,1.4002272,-0.00047797104,0.09989944,-0.6355,-0.5114136,1.0658184,-1.084681,-1.1876016,0.17565219,1.1307398,-0.00074231706,0.0007426777,-0.02038308,-0.020356724,-1.0,-1.0,0.6638335,0.182292,1.0113455,-0.62225246,-0.33585897,0.33508748,0.6226692,0.7018775,0.29786158,1.0262507,-0.013736351,0.10625554,0.6875028,0.7182346,0.82050896,0.34313208,1.012668,-0.17194052,-0.14850768,0.6531704,0.7223229,0.59763724,0.1993315,1.0163733,0.52163404,-0.44287473,0.57042676,0.45428318,0.09301755,-0.59326553,-1.5959179,-1.8962928,1.4001383,-0.00048137066,0.09988665,-0.63577116,-0.51140815,1.0658089,-1.0847461,-1.1874961,0.17562105,1.1307338,-0.00055573805,0.00055577134,-0.020314537,-0.020426193,-1.0,-1.0
